chr	gene_id	gene_name	start	end	gene_type
11	ENSG00000254442	AP000859.4	134186676	134186982	pseudogene
11	ENSG00000109956	B3GAT1	134248398	134281812	protein_coding
11	ENSG00000254573	AP004550.1	134433290	134442950	lincRNA
11	ENSG00000251226	RP11-469N6.1	134605490	134633704	lincRNA
11	ENSG00000255512	AP005135.2	134931675	134945793	lincRNA
12	ENSG00000206114	FAM138D	147073	149350	lincRNA
12	ENSG00000120645	IQSEC3	175931	287626	protein_coding
12	ENSG00000120647	CCDC77	498439	551811	protein_coding
12	ENSG00000082805	ERC1	1099675	1605099	protein_coding
12	ENSG00000171823	FBXL14	1675159	1703331	protein_coding
12	ENSG00000243663	RPS4XP14	1866397	1867177	pseudogene
12	ENSG00000166159	LRTM2	1929433	1945918	protein_coding
12	ENSG00000235049	LINC00940	2038368	2045740	lincRNA
12	ENSG00000151065	DCP1B	2055220	2113701	protein_coding
12	ENSG00000256150	RP11-885B4.1	2851792	2881074	lincRNA
12	ENSG00000206044	AC005841.1	2958397	2966213	protein_coding
12	ENSG00000171792	RHNO1	2985424	2998626	protein_coding
12	ENSG00000236908	RP5-1063M23.2	3427884	3434509	lincRNA
12	ENSG00000118971	CCND2	4382938	4414516	protein_coding
12	ENSG00000118972	FGF23	4477393	4488894	protein_coding
12	ENSG00000111247	RAD51AP1	4647950	4669214	protein_coding
12	ENSG00000139180	NDUFA9	4714110	4798454	protein_coding
12	ENSG00000255474	RP11-234B24.2	4809583	4829268	lincRNA
12	ENSG00000130035	GALNT8	4829507	4960277	protein_coding
12	ENSG00000256790	RP11-429A20.3	5127631	5130879	lincRNA
12	ENSG00000255996	RP11-429A20.2	5141554	5142107	pseudogene
12	ENSG00000256146	RP11-319E16.2	5425127	5428513	lincRNA
12	ENSG00000047617	ANO2	5641035	6055398	protein_coding
12	ENSG00000255973	RP11-592H6.3	5692963	5693251	pseudogene
12	ENSG00000256103	RP1-96H9.5	6379325	6379591	pseudogene
12	ENSG00000067182	TNFRSF1A	6437923	6451280	protein_coding
12	ENSG00000111321	LTBR	6484211	6500733	protein_coding
12	ENSG00000139192	TAPBPL	6560856	6575683	protein_coding
12	ENSG00000111639	MRPL51	6601150	6603007	protein_coding
12	ENSG00000010295	IFFO1	6647541	6665239	protein_coding
12	ENSG00000111642	CHD4	6679249	6716642	protein_coding
12	ENSG00000184574	LPAR5	6728001	6745613	protein_coding
12	ENSG00000089692	LAG3	6881678	6887621	protein_coding
12	ENSG00000250510	GPR162	6930711	6939136	protein_coding
12	ENSG00000111665	CDCA3	6953957	6961230	protein_coding
12	ENSG00000111671	SPSB2	6980099	6998522	protein_coding
12	ENSG00000240370	RPL13P5	6982553	6993905	pseudogene
12	ENSG00000111678	C12orf57	7052141	7055166	protein_coding
12	ENSG00000111679	PTPN6	7055631	7070479	protein_coding
12	ENSG00000257084	U47924.27	7072409	7073610	lincRNA
12	ENSG00000271969	U47924.29	7074112	7074545	lincRNA
12	ENSG00000215021	PHB2	7074490	7079988	protein_coding
12	ENSG00000272201	U47924.30	7087683	7089103	lincRNA
12	ENSG00000182326	C1S	7096351	7178336	protein_coding
12	ENSG00000239701	RP3-461F17.1	7139412	7139702	pseudogene
12	ENSG00000159403	C1R	7187513	7245203	protein_coding
12	ENSG00000139182	CLSTN3	7282294	7311541	protein_coding
12	ENSG00000255977	RP11-444J21.2	7759430	7759927	pseudogene
12	ENSG00000184344	GDF3	7842378	7848372	protein_coding
12	ENSG00000205857	NANOGNB	7917812	7926717	protein_coding
12	ENSG00000241828	RP11-277J24.1	8013033	8013360	pseudogene
12	ENSG00000255356	RP11-277E18.2	8049204	8049552	pseudogene
12	ENSG00000240739	RP11-69M1.1	8147366	8147680	pseudogene
12	ENSG00000089818	NECAP1	8234807	8250367	protein_coding
12	ENSG00000196946	ZNF705A	8290733	8341133	protein_coding
12	ENSG00000256171	GCSHP4	8293764	8295293	pseudogene
12	ENSG00000164845	FAM86FP	8385108	8395544	pseudogene
12	ENSG00000215241	RP11-266K4.9	8388011	8395160	lincRNA
12	ENSG00000256136	RP11-113C12.8	8559429	8559791	pseudogene
12	ENSG00000214487	RP11-113C12.6	8580236	8581206	pseudogene
12	ENSG00000205846	CLEC6A	8608522	8630926	protein_coding
12	ENSG00000243830	RP11-113C12.2	8613214	8613828	pseudogene
12	ENSG00000166527	CLEC4D	8662071	8674962	protein_coding
12	ENSG00000246115	RP11-561P12.2	8664970	8665322	pseudogene
12	ENSG00000111732	AICDA	8754762	8765467	protein_coding
12	ENSG00000255967	RP11-438L7.3	8786963	8790204	pseudogene
12	ENSG00000256004	RP11-20D14.4	8831369	8832266	pseudogene
12	ENSG00000249790	RP11-20D14.6	8940853	8948385	lincRNA
12	ENSG00000003056	M6PR	9092959	9102551	protein_coding
12	ENSG00000255776	RP11-436I9.3	9188940	9189840	pseudogene
12	ENSG00000256720	RP11-436I9.6	9287680	9288187	pseudogene
12	ENSG00000256427	RP11-118B22.4	9399093	9410556	lincRNA
12	ENSG00000256673	RP11-599J14.2	9550951	9567447	pseudogene
12	ENSG00000214776	RP11-726G1.1	9620148	9728864	pseudogene
12	ENSG00000233719	GOT2P3	9794398	9795603	pseudogene
12	ENSG00000069493	CLEC2D	9809270	9848413	protein_coding
12	ENSG00000165682	CLEC1B	10138241	10166023	protein_coding
12	ENSG00000197992	CLEC9A	10183276	10218565	protein_coding
12	ENSG00000256626	RP11-133L14.2	10193447	10198310	pseudogene
12	ENSG00000255734	HNRNPABP1	10264337	10265070	pseudogene
12	ENSG00000173391	OLR1	10310902	10324737	protein_coding
12	ENSG00000256288	RP11-277P12.10	10485460	10490891	lincRNA
12	ENSG00000213809	KLRK1	10524952	10544473	protein_coding
12	ENSG00000205810	KLRC3	10564911	10573194	protein_coding
12	ENSG00000180574	EIF2S3L	10658201	10675734	protein_coding
12	ENSG00000257016	SLC25A39P2	10703865	10704134	pseudogene
12	ENSG00000256039	RP11-291B21.2	10705962	10710648	lincRNA
12	ENSG00000060138	YBX3	10851683	10875911	protein_coding
12	ENSG00000121377	TAS2R7	10954131	10955226	protein_coding
12	ENSG00000111215	PRR4	10977559	11324212	protein_coding
12	ENSG00000231887	PRH1	11033610	11036854	protein_coding
12	ENSG00000256682	TAS2R12	11047542	11048481	pseudogene
12	ENSG00000212128	TAS2R13	11060525	11062161	protein_coding
12	ENSG00000212124	TAS2R19	11174218	11175219	protein_coding
12	ENSG00000255374	TAS2R43	11243886	11244912	protein_coding
12	ENSG00000256400	RP11-673D15.7	11249778	11249873	pseudogene
12	ENSG00000256629	TAS2R67P	11332272	11333061	pseudogene
12	ENSG00000230657	PRB4	11460017	11463369	protein_coding
12	ENSG00000237303	HIGD1AP8	11634317	11634590	pseudogene
12	ENSG00000270857	RP11-757G14.3	12401925	12402361	pseudogene
12	ENSG00000111261	MANSC1	12482198	12503475	protein_coding
12	ENSG00000243141	RP11-757G14.1	12491710	12492188	pseudogene
12	ENSG00000165714	LOH12CR1	12510013	12619840	protein_coding
12	ENSG00000271370	RP11-253I19.4	12605037	12605415	pseudogene
12	ENSG00000240424	RP11-158N24.1	12721135	12721710	pseudogene
12	ENSG00000257004	RP11-180M15.3	12821916	12838009	lincRNA
12	ENSG00000111276	CDKN1B	12867992	12875305	protein_coding
12	ENSG00000178878	APOLD1	12878865	12944400	protein_coding
12	ENSG00000213782	DDX47	12966250	12982915	protein_coding
12	ENSG00000242329	RP11-59H1.1	12993738	12994013	pseudogene
12	ENSG00000243129	RP11-377D9.1	13174194	13174540	pseudogene
12	ENSG00000111305	GSG1	13236494	13256619	protein_coding
12	ENSG00000150086	GRIN2B	13714144	14133053	protein_coding
12	ENSG00000227760	RP11-298E10.1	14344936	14345218	pseudogene
12	ENSG00000255763	MRPS18CP4	14390025	14390255	pseudogene
12	ENSG00000171681	ATF7IP	14518610	14651697	protein_coding
12	ENSG00000246705	H2AFJ	14927270	14930936	protein_coding
12	ENSG00000179256	SMCO3	14957584	14967116	protein_coding
12	ENSG00000111341	MGP	15034115	15038860	protein_coding
12	ENSG00000139053	PDE6H	15125956	15134799	protein_coding
12	ENSG00000151490	PTPRO	15475331	15750333	protein_coding
12	ENSG00000243916	RP11-6K23.1	15592461	15593335	pseudogene
12	ENSG00000048540	LMO3	16701307	16763528	protein_coding
12	ENSG00000255871	RP11-69C13.1	16846734	16848911	lincRNA
12	ENSG00000256211	RP11-1018J11.1	17142060	17142870	pseudogene
12	ENSG00000242991	RP11-74N9.1	17274650	17275394	pseudogene
12	ENSG00000256389	RP11-606D9.1	17742191	17768397	lincRNA
12	ENSG00000255960	RP11-459D22.1	18577597	18578074	pseudogene
12	ENSG00000139151	PLCZ1	18836103	18890991	protein_coding
12	ENSG00000255993	PSMC1P9	18845696	18847030	pseudogene
12	ENSG00000177938	CAPZA3	18891045	18892121	protein_coding
12	ENSG00000227525	RP11-282K24.1	19241974	19242825	pseudogene
12	ENSG00000052126	PLEKHA5	19282648	19529334	protein_coding
12	ENSG00000256287	RP11-664H17.1	20167714	20251802	lincRNA
12	ENSG00000256663	RP11-424C20.2	20704524	20705946	pseudogene
12	ENSG00000111700	SLCO1B3	20963636	21243040	protein_coding
12	ENSG00000084453	SLCO1A2	21417534	21572528	protein_coding
12	ENSG00000134548	C12orf39	21679241	21690311	protein_coding
12	ENSG00000069431	ABCC9	21950335	22094336	protein_coding
12	ENSG00000111726	CMAS	22199108	22218608	protein_coding
12	ENSG00000256973	RP11-359J14.2	22613453	22616848	lincRNA
12	ENSG00000256774	RP11-268P4.2	22749162	22749485	pseudogene
12	ENSG00000250166	RP11-268P4.5	22754359	22771801	lincRNA
12	ENSG00000256995	RP11-114G22.1	22852793	23327057	lincRNA
12	ENSG00000256321	RP11-153K16.1	23252302	23344521	lincRNA
12	ENSG00000255864	RP11-444D3.1	24366190	24715524	lincRNA
12	ENSG00000060982	BCAT1	24964295	25102393	protein_coding
12	ENSG00000213736	RP11-662I13.1	25120061	25120438	pseudogene
12	ENSG00000133703	KRAS	25357723	25403870	protein_coding
12	ENSG00000255725	RP11-443N24.1	25956137	25957460	pseudogene
12	ENSG00000256440	RP11-443N24.3	25984350	25987116	lincRNA
12	ENSG00000123095	BHLHE41	26272959	26278060	protein_coding
12	ENSG00000255858	RP11-612B6.1	26468648	26470746	lincRNA
12	ENSG00000064102	ASUN	27058114	27091259	protein_coding
12	ENSG00000064115	TM7SF3	27126128	27167367	protein_coding
12	ENSG00000214700	C12orf71	27233991	27235447	protein_coding
12	ENSG00000271418	RP11-582E3.5	27246856	27247156	pseudogene
12	ENSG00000256226	RP11-582E3.2	27258084	27314326	lincRNA
12	ENSG00000110841	PPFIBP1	27676364	27848497	protein_coding
12	ENSG00000087448	KLHL42	27932953	27955973	protein_coding
12	ENSG00000123106	CCDC91	28286182	28732883	protein_coding
12	ENSG00000257258	RP11-946L16.1	29296129	29301608	lincRNA
12	ENSG00000064763	FAR2	29302036	29493913	protein_coding
12	ENSG00000257599	OVCH1-AS1	29542227	29640421	protein_coding
12	ENSG00000242986	RP11-1110J8.1	29811309	29811731	pseudogene
12	ENSG00000258202	RP11-776A13.2	30607852	30645235	pseudogene
12	ENSG00000110888	CAPRIN2	30862486	30907885	protein_coding
12	ENSG00000235884	LINC00941	30947977	30955645	lincRNA
12	ENSG00000226472	RP11-551L14.4	31149973	31158938	lincRNA
12	ENSG00000270926	RP11-551L14.7	31258039	31259764	pseudogene
12	ENSG00000243517	RP11-627K11.1	31404926	31405531	pseudogene
12	ENSG00000139146	FAM60A	31433518	31479992	protein_coding
12	ENSG00000177340	AC024940.1	31477250	31478879	protein_coding
12	ENSG00000170456	DENND5B	31535157	31744031	protein_coding
12	ENSG00000256159	RP11-820K3.4	31630440	31630921	pseudogene
12	ENSG00000233381	AK4P3	31768702	31769373	pseudogene
12	ENSG00000151743	AMN1	31824071	31882108	protein_coding
12	ENSG00000223722	RP11-467L13.5	31907651	31908055	pseudogene
12	ENSG00000256465	RP11-428G5.6	32046304	32046636	pseudogene
12	ENSG00000242314	RP11-428G5.2	32101268	32101761	pseudogene
12	ENSG00000174718	KIAA1551	32112304	32146039	protein_coding
12	ENSG00000257094	RP11-50I19.1	32160061	32160369	pseudogene
12	ENSG00000257511	RP11-278C7.1	32879317	32880321	pseudogene
12	ENSG00000057294	PKP2	32943679	33049774	protein_coding
12	ENSG00000244743	RP11-8P13.1	33016052	33016367	pseudogene
12	ENSG00000110975	SYT10	33527173	33592754	protein_coding
12	ENSG00000139133	ALG10	34175216	34182629	protein_coding
12	ENSG00000256538	RP11-847H18.3	34190373	34209675	lincRNA
12	ENSG00000256986	RP11-313F23.2	34315397	34315903	pseudogene
12	ENSG00000257794	RP11-125N22.4	37935814	37936188	pseudogene
12	ENSG00000258368	RP11-125N22.2	37969251	37970186	pseudogene
12	ENSG00000257292	RP11-266O15.4	38599188	38599814	pseudogene
12	ENSG00000257645	RP11-804F13.2	38926697	38926852	pseudogene
12	ENSG00000258119	RP11-804F13.1	38937979	38983614	lincRNA
12	ENSG00000139117	CPNE8	39040624	39301232	protein_coding
12	ENSG00000257237	RP11-554L12.2	39451830	39453735	pseudogene
12	ENSG00000258144	RP11-554L12.1	39481515	39486676	lincRNA
12	ENSG00000270273	RP11-242C24.3	39933383	39933653	pseudogene
12	ENSG00000180116	C12orf40	40019969	40302102	protein_coding
12	ENSG00000229014	RPL30P13	40462045	40462392	pseudogene
12	ENSG00000260943	RP11-476D10.1	40534728	40536678	lincRNA
12	ENSG00000165966	PDZRN4	41582250	41968392	protein_coding
12	ENSG00000257858	MTND1P24	42093193	42094053	pseudogene
12	ENSG00000257784	RP11-630C16.1	42157991	42159383	lincRNA
12	ENSG00000257128	RP11-2A1.1	42305058	42306014	pseudogene
12	ENSG00000269367	AC020629.1	42624050	42628075	protein_coding
12	ENSG00000257376	RP11-328C8.2	42825467	42827159	pseudogene
12	ENSG00000139174	PRICKLE1	42852140	42984157	protein_coding
12	ENSG00000257687	RP11-609L23.3	43020810	43020939	pseudogene
12	ENSG00000240759	RP11-25I15.1	43072675	43072926	pseudogene
12	ENSG00000257114	RP11-25I15.3	43086018	43110653	lincRNA
12	ENSG00000257373	RP11-547C5.2	43373057	43390289	lincRNA
12	ENSG00000173157	ADAMTS20	43747669	43945724	protein_coding
12	ENSG00000241251	RP11-73B8.1	43954587	43955100	pseudogene
12	ENSG00000257907	EEF1A1P17	44053630	44054904	pseudogene
12	ENSG00000257742	RP11-350F4.2	44112796	44117803	lincRNA
12	ENSG00000129317	PUS7L	44122410	44152620	protein_coding
12	ENSG00000257896	RP11-210N13.1	44130431	44134870	pseudogene
12	ENSG00000151239	TWF1	44187526	44200178	protein_coding
12	ENSG00000257864	RP11-46I1.2	44642215	44642787	pseudogene
12	ENSG00000257572	RP11-478B9.2	45465552	45466626	pseudogene
12	ENSG00000257738	RP11-139E19.2	45594600	45595334	pseudogene
12	ENSG00000189079	ARID2	46123448	46301823	protein_coding
12	ENSG00000139218	SCAF11	46312914	46385903	protein_coding
12	ENSG00000239397	RP11-101K23.1	46397821	46398468	pseudogene
12	ENSG00000134294	SLC38A2	46751972	46766650	protein_coding
12	ENSG00000257261	RP11-96H19.1	46777462	46850051	lincRNA
12	ENSG00000139209	SLC38A4	47158546	47226191	protein_coding
12	ENSG00000258369	RP1-90J4.2	47856870	47857404	pseudogene
12	ENSG00000257433	RP1-197B17.3	48099868	48136077	lincRNA
12	ENSG00000111405	ENDOU	48103517	48119350	protein_coding
12	ENSG00000061273	HDAC7	48176505	48226915	protein_coding
12	ENSG00000257488	RP5-1057I20.2	48220637	48231681	lincRNA
12	ENSG00000111424	VDR	48235320	48336831	protein_coding
12	ENSG00000139219	COL2A1	48366748	48398269	protein_coding
12	ENSG00000257955	RP1-228P16.5	48413554	48419165	protein_coding
12	ENSG00000226138	RP1-228P16.7	48478833	48479204	pseudogene
12	ENSG00000177981	ASB8	48541571	48574996	protein_coding
12	ENSG00000258051	RP11-474C8.3	48554028	48554661	pseudogene
12	ENSG00000172640	OR10AD1	48596081	48597170	protein_coding
12	ENSG00000226413	OR8T1P	48835813	48836730	pseudogene
12	ENSG00000177627	C12orf54	48876286	48890295	protein_coding
12	ENSG00000197376	OR8S1	48901137	48923680	protein_coding
12	ENSG00000198678	RP11-722P11.6	48953665	48956739	pseudogene
12	ENSG00000257987	LINC00935	49121218	49159569	protein_coding
12	ENSG00000172602	RND1	49250928	49259681	protein_coding
12	ENSG00000134287	ARF3	49297286	49351334	protein_coding
12	ENSG00000255863	AC073610.5	49315767	49333446	protein_coding
12	ENSG00000169884	WNT10B	49359123	49365546	protein_coding
12	ENSG00000181418	DDN	49388932	49393092	protein_coding
12	ENSG00000181929	PRKAG1	49396057	49412980	protein_coding
12	ENSG00000139549	DHH	49483204	49488602	protein_coding
12	ENSG00000167552	TUBA1A	49578579	49583107	protein_coding
12	ENSG00000135451	TROAP	49717019	49725514	protein_coding
12	ENSG00000123352	SPATS2	49760367	49921205	protein_coding
12	ENSG00000257954	RP11-161H23.10	49783299	49783945	pseudogene
12	ENSG00000135519	KCNH3	49932940	49952091	protein_coding
12	ENSG00000257243	RP11-133N21.7	49988931	49989471	pseudogene
12	ENSG00000161791	FMNL3	50031724	50101948	protein_coding
12	ENSG00000186666	BCDIN3D	50231573	50236912	protein_coding
12	ENSG00000135472	FAIM2	50260679	50298000	protein_coding
12	ENSG00000257771	RP11-70F11.8	50305736	50324103	lincRNA
12	ENSG00000167580	AQP2	50344524	50352664	protein_coding
12	ENSG00000161798	AQP5	50355653	50359464	protein_coding
12	ENSG00000110881	ASIC1	50451331	50477394	protein_coding
12	ENSG00000178449	COX14	50505762	50514240	protein_coding
12	ENSG00000050405	LIMA1	50569571	50677329	protein_coding
12	ENSG00000203432	AC008147.1	50683977	50684073	pseudogene
12	ENSG00000203426	AC140061.7	50698425	50698530	pseudogene
12	ENSG00000203424	AC140061.5	50707798	50707894	pseudogene
12	ENSG00000203421	AC140061.2	50711462	50711558	pseudogene
12	ENSG00000185432	METTL7A	51317255	51326300	protein_coding
12	ENSG00000214511	HIGD1C	51347705	51364289	protein_coding
12	ENSG00000135457	TFCP2	51487446	51566926	protein_coding
12	ENSG00000244540	RP11-416A17.1	51500600	51500927	pseudogene
12	ENSG00000269339	AC139768.1	51619860	51620085	protein_coding
12	ENSG00000110934	BIN2	51674822	51718452	protein_coding
12	ENSG00000050438	SLC4A8	51785101	51902980	protein_coding
12	ENSG00000260415	RP11-923I11.1	52203789	52206648	lincRNA
12	ENSG00000261308	RP11-923I11.7	52214243	52216199	pseudogene
12	ENSG00000260473	RP11-923I11.4	52217287	52229280	lincRNA
12	ENSG00000139567	ACVRL1	52300692	52317145	protein_coding
12	ENSG00000161835	GRASP	52400724	52409673	protein_coding
12	ENSG00000259884	RP11-1100L3.8	52452243	52453287	lincRNA
12	ENSG00000123395	C12orf44	52463030	52471278	protein_coding
12	ENSG00000167767	KRT80	52562780	52585784	protein_coding
12	ENSG00000258279	LINC00592	52604714	52617588	lincRNA
12	ENSG00000170442	KRT86	52643084	52702947	protein_coding
12	ENSG00000135477	KRT121P	52644250	52652651	pseudogene
12	ENSG00000205426	KRT81	52679697	52685318	protein_coding
12	ENSG00000267873	AC121757.1	52709128	52709790	protein_coding
12	ENSG00000170465	KRT6C	52862300	52867569	protein_coding
12	ENSG00000268716	AC055736.1	52922915	52922980	protein_coding
12	ENSG00000170486	KRT72	52979373	52995322	protein_coding
12	ENSG00000189182	KRT77	53083410	53097247	protein_coding
12	ENSG00000258036	KRT125P	53129050	53129926	pseudogene
12	ENSG00000257125	KRT127P	53145762	53147605	pseudogene
12	ENSG00000185069	KRT76	53161939	53171129	protein_coding
12	ENSG00000257404	RP11-153F5.2	53176434	53176623	pseudogene
12	ENSG00000170477	KRT4	53200333	53208335	protein_coding
12	ENSG00000170423	KRT78	53231588	53242876	protein_coding
12	ENSG00000241146	RPL7P41	53279213	53280169	pseudogene
12	ENSG00000111057	KRT18	53342655	53346685	protein_coding
12	ENSG00000063046	EIF4B	53399942	53435993	protein_coding
12	ENSG00000111077	TENC1	53440753	53458156	protein_coding
12	ENSG00000167780	SOAT2	53497302	53518322	protein_coding
12	ENSG00000258074	VTI1BP3	53525134	53525769	pseudogene
12	ENSG00000257790	RP11-1136G11.6	53547056	53548268	pseudogene
12	ENSG00000172819	RARG	53604354	53626764	protein_coding
12	ENSG00000123349	PFDN5	53689075	53693234	protein_coding
12	ENSG00000094914	AAAS	53701240	53718648	protein_coding
12	ENSG00000135409	AMHR2	53817639	53825318	protein_coding
12	ENSG00000139546	TARBP2	53894705	53900215	protein_coding
12	ENSG00000170653	ATF7	53901640	54020199	protein_coding
12	ENSG00000260492	RP11-686F15.3	54144231	54145619	lincRNA
12	ENSG00000197757	HOXC6	54384408	54424607	protein_coding
12	ENSG00000180806	HOXC9	54388679	54397121	protein_coding
12	ENSG00000198353	HOXC4	54410715	54449814	protein_coding
12	ENSG00000250654	RP11-834C11.7	54470622	54475687	pseudogene
12	ENSG00000249388	RP11-834C11.6	54475902	54496477	lincRNA
12	ENSG00000250742	RP11-834C11.4	54519882	54526627	lincRNA
12	ENSG00000123415	SMUG1	54558529	54582778	protein_coding
12	ENSG00000135486	HNRNPA1	54673977	54680872	protein_coding
12	ENSG00000161642	ZNF385A	54762917	54785082	protein_coding
